#nrNodes nrCollisions nrTransmissions OverallEnergy
1000 134 2005 349.06324992000003
1000 114 2018 351.3265029120001
1000 113 2007 349.411442688
1000 127 1983 345.2331294720001
1000 127 2065 359.50903296
1000 122 1946 338.79156326400005
1000 115 2019 351.5005992960001
1000 125 2011 350.10782822400006
1000 140 1969 342.79578009600004
1000 123 1998 347.84457523200007
1000 126 2092 364.20963532800005
1000 103 2038 354.8084305920001
1000 94 1979 344.53674393600005
1000 123 1995 347.32228608
1000 161 2119 368.910237696
1000 144 2030 353.41565952
1000 143 1994 347.14818969600003
1000 116 2046 356.20120166400005
1000 115 2027 352.89337036800003
1000 121 2024 352.371081216
1000 105 2029 353.241563136
1000 111 2011 350.10782822400006
1000 104 1991 346.62590054400005
1000 122 2008 349.585539072
1000 99 1960 341.22891264000003
1000 122 1988 346.103611392
1000 137 2053 357.4198763520001
1000 112 2055 357.76806912000006
1000 131 2041 355.330719744
1000 141 1938 337.39879219200003
1000 130 1991 346.62590054400005
1000 117 2019 351.5005992960001
1000 130 1999 348.01867161600006
1000 107 2054 357.59397273600007
1000 133 2024 352.371081216
1000 153 2017 351.15240652800003
1000 92 2027 352.89337036800003
1000 90 1983 345.2331294720001
1000 114 2015 350.80421376000004
1000 113 2060 358.63855104000004
1000 111 1952 339.836141568
1000 98 1931 336.18011750400007
1000 104 1973 343.492165632
1000 131 1982 345.05903308800004
1000 106 2035 354.28614144000005
1000 126 2012 350.28192460800005
1000 103 2017 351.15240652800003
1000 144 2061 358.81264742400003
1000 130 1980 344.71084032000005
1000 105 2041 355.330719744
1000 92 2074 361.0759004160001
2000 427 3955 688.55119872
2000 521 4142 721.1072225280001
2000 450 3969 690.988548096
2000 481 4109 715.362041856
2000 453 4061 707.0054154240001
2000 484 3977 692.3813191680001
2000 409 3915 681.5873433600001
2000 404 3961 689.5957770240001
2000 534 4065 707.70180096
2000 418 3991 694.818668544
2000 491 4034 702.3048130560001
2000 473 3970 691.1626444800002
2000 513 4033 702.1307166720001
2000 426 3974 691.859030016
2000 460 4074 709.2686684160001
2000 464 3987 694.1222830080002
2000 541 4013 698.648788992
2000 535 4137 720.236740608
2000 461 3964 690.1180661760001
2000 420 3973 691.6849336320001
2000 464 3977 692.3813191680001
2000 418 3943 686.4620421120001
2000 460 3883 676.016259072
2000 407 3932 684.5469818880001
2000 413 3952 688.0289095680001
2000 431 4003 696.9078251520001
2000 496 4145 721.6295116800001
2000 461 4027 701.086138368
2000 423 4070 708.5722828800001
2000 449 4021 700.0415600640001
2000 518 4054 705.7867407360001
2000 495 4095 712.9246924800001
2000 490 4102 714.143367168
2000 480 4037 702.827102208
2000 458 4021 700.0415600640001
2000 416 3876 674.7975843840001
2000 469 3996 695.6891504640001
2000 502 4013 698.648788992
2000 480 4151 722.674089984
2000 486 4013 698.648788992
2000 449 4002 696.7337287680001
2000 495 4117 716.7548129280001
2000 473 4029 701.4343311360001
2000 475 4033 702.1307166720001
2000 457 4039 703.175294976
2000 424 4006 697.4301143040001
2000 461 3907 680.1945722880001
2000 431 3987 694.1222830080002
2000 471 4113 716.0584273920001
2000 471 3957 688.899391488
2000 504 4128 718.669873152
2000 458 4049 704.9162588160001
2000 456 4012 698.474692608
2000 460 4025 700.7379456000001
2000 416 4060 706.83131904
2000 436 4037 702.827102208
2000 468 4047 704.5680660480001
2000 403 3903 679.498186752
2000 560 4211 733.1198730240001
2000 467 4131 719.1921623040001
2000 503 4128 718.669873152
2000 503 4104 714.4915599360002
2000 417 4035 702.47890944
2000 452 3922 682.806018048
2000 521 4157 723.7186682880001
2000 449 4026 700.9120419840001
2000 518 4127 718.4957767680002
2000 468 4074 709.2686684160001
2000 490 4108 715.1879454720001
2000 444 3914 681.4132469760001
2000 442 3864 672.708427776
2000 552 4097 713.2728852480002
2000 441 4059 706.6572226560002
2000 444 4035 702.47890944
2000 450 3989 694.4704757760002
2000 476 4014 698.822885376
2000 466 4052 705.4385479680001
2000 441 4034 702.3048130560001
2000 477 4042 703.6975841280001
2000 501 4077 709.7909575680001
2000 430 3918 682.1096325120001
2000 470 4073 709.0945720320001
2000 469 3972 691.510837248
2000 435 4017 699.3451745280001
2000 502 4002 696.7337287680001
2000 488 3930 684.1987891200001
2000 470 4087 711.5319214080001
2000 438 3956 688.7252951040001
2000 459 3979 692.7295119360001
2000 462 3989 694.4704757760002
2000 416 3945 686.8102348800002
2000 484 4093 712.5764997120001
2000 468 4005 697.2560179200001
2000 441 3941 686.1138493440001
2000 433 3984 693.5999938560001
2000 452 3985 693.7740902400001
2000 392 4107 715.013849088
2000 485 3997 695.863246848
2000 480 4006 697.4301143040001
2000 549 4163 724.7632465920001
3000 1011 5880 1023.68673792
3000 1041 6064 1055.720472576
3000 967 6003 1045.100593152
3000 1007 6025 1048.9307136000002
3000 983 6090 1060.2469785600001
3000 991 5994 1043.5337256960001
3000 991 5964 1038.310834176
3000 1050 6103 1062.5102315520003
3000 1049 6041 1051.7162557440001
3000 922 5968 1039.007219712
3000 983 5970 1039.35541248
3000 1023 6030 1049.8011955200002
3000 1018 6074 1057.4614364160002
3000 1070 6094 1060.943364096
3000 969 5858 1019.8566174720002
3000 1095 6092 1060.595171328
3000 1037 5958 1037.266255872
3000 1082 5960 1037.61444864
3000 999 5921 1030.824689664
3000 1056 6132 1067.5590266880001
3000 1061 6000 1044.5783040000001
3000 1031 6048 1052.934930432
3000 1036 6070 1056.7650508800002
3000 973 5991 1043.0114365440002
3000 1021 6124 1066.1662556160002
3000 1036 5986 1042.140954624
3000 1022 6045 1052.4126412800001
3000 1023 6060 1055.02408704
3000 986 6031 1049.9752919040002
3000 874 5825 1014.1114368000001
3000 1020 6035 1050.6716774400002
3000 953 6045 1052.4126412800001
3000 1039 5942 1034.4807137280002
3000 1077 6095 1061.11746048
3000 1057 6112 1064.0770990080002
3000 919 5893 1025.9499909120002
3000 1049 6046 1052.586737664
3000 1070 6102 1062.336135168
3000 946 6016 1047.3638461440003
3000 986 5986 1042.140954624
3000 1061 5997 1044.0560148480001
3000 1117 6259 1089.6692674560002
3000 1074 6138 1068.603604992
3000 988 5992 1043.1855329280002
3000 950 6062 1055.372279808
3000 1090 6172 1074.5228820480002
3000 964 5964 1038.310834176
3000 1006 6033 1050.3234846720002
3000 1003 6069 1056.5909544960002
3000 994 5998 1044.2301112320001
3000 973 6125 1066.3403520000002
3000 1025 6023 1048.5825208320002
3000 1017 6030 1049.8011955200002
3000 974 5991 1043.0114365440002
3000 971 6049 1053.109026816
3000 942 5822 1013.5891476480001
3000 1024 5936 1033.4361354240002
3000 938 5860 1020.2048102400001
3000 944 5905 1028.0391475200001
3000 1015 6180 1075.9156531200001
3000 1022 6025 1048.9307136000002
3000 1090 6106 1063.032520704
3000 1032 6131 1067.3849303040001
3000 1057 5987 1042.3150510080002
3000 1083 6176 1075.2192675840001
3000 927 5986 1042.140954624
3000 1020 5961 1037.788545024
3000 963 5979 1040.922279936
3000 947 5889 1025.2536053760002
3000 993 5991 1043.0114365440002
3000 1002 6069 1056.5909544960002
3000 1054 6161 1072.6078218240002
3000 950 5959 1037.440352256
3000 1019 6102 1062.336135168
3000 1038 6027 1049.2789063680002
3000 945 5995 1043.7078220800001
3000 993 6077 1057.9837255680002
3000 1071 6078 1058.1578219520002
3000 999 6060 1055.02408704
3000 1101 6002 1044.926496768
3000 1018 5968 1039.007219712
3000 1024 5999 1044.4042076160001
3000 969 5879 1023.5126415360002
3000 1014 6125 1066.3403520000002
3000 970 5906 1028.2132439040001
3000 956 6082 1058.8542074880002
3000 953 5978 1040.7481835520002
3000 1010 6133 1067.7331230720001
3000 991 6056 1054.327701504
3000 1006 5946 1035.1770992640002
3000 942 5944 1034.8289064960002
3000 974 5988 1042.4891473920002
3000 1064 6146 1069.996376064
3000 997 6069 1056.5909544960002
3000 951 5992 1043.1855329280002
3000 964 6002 1044.926496768
3000 1090 6063 1055.5463761920003
3000 1036 6004 1045.274689536
3000 1021 6022 1048.408424448
3000 993 6013 1046.841556992
4000 1779 7980 1389.28914432
4000 1823 8046 1400.7795056640002
4000 1848 8199 1427.4162524160001
4000 1627 7940 1382.3252889600003
4000 1768 8044 1400.4313128960002
4000 1903 8180 1424.1084211200002
4000 1846 8114 1412.6180597760003
4000 1695 8013 1395.0343249920002
4000 1722 8099 1410.0066140160002
4000 1740 7880 1371.8795059200002
4000 1767 8071 1405.131915264
4000 1734 7995 1391.9005900800003
4000 1697 8019 1396.0789032960001
4000 1760 7926 1379.8879395840002
4000 1867 8152 1419.2337223680004
4000 1770 7924 1379.5397468160002
4000 1724 7977 1388.7668551680001
4000 1755 8141 1417.318662144
4000 1837 8061 1403.3909514240001
4000 1606 7813 1360.215048192
4000 1796 8036 1399.038541824
4000 1740 8029 1397.819867136
4000 1723 7867 1369.6162529280002
4000 1763 8081 1406.872879104
4000 1796 8138 1416.7963729920002
4000 1721 7881 1372.0536023040002
4000 1610 7836 1364.2192650240002
4000 1755 7999 1392.5969756160002
4000 1766 8024 1396.949385216
4000 1752 8012 1394.8602286080002
4000 1795 7997 1392.2487828480002
4000 1765 7920 1378.8433612800002
4000 1778 8090 1408.4397465600002
4000 1732 8032 1398.342156288
4000 1848 8137 1416.6222766080002
4000 1695 7998 1392.422879232
4000 1722 8097 1409.6584212480002
4000 1680 8027 1397.4716743680003
4000 1760 8055 1402.3463731200002
4000 1743 8011 1394.6861322240002
4000 1811 8057 1402.6945658880002
4000 1712 8026 1397.297577984
4000 1777 8093 1408.9620357120002
4000 1741 7994 1391.726493696
4000 1722 7937 1381.802999808
4000 1799 8124 1414.3590236160003
4000 1702 8046 1400.7795056640002
4000 1656 7831 1363.3487831040002
4000 1724 8008 1394.1638430720002
4000 1735 7995 1391.9005900800003
4000 1745 7956 1385.110831104
4000 1656 7994 1391.726493696
4000 1695 7944 1383.021674496
4000 1843 8126 1414.707216384
4000 1649 7960 1385.8072166400002
4000 1673 7719 1343.8499880960003
4000 1655 7987 1390.507819008
4000 1784 8060 1403.2168550400002
4000 1818 8094 1409.1361320960002
4000 1731 7916 1378.1469757440002
4000 1788 8004 1393.4674575360002
4000 1755 7986 1390.333722624
4000 1730 8012 1394.8602286080002
4000 1669 7986 1390.333722624
4000 1774 8034 1398.6903490560003
4000 1710 7992 1391.3783009280003
4000 1723 7940 1382.3252889600003
4000 1730 8025 1397.1234816
4000 1883 8196 1426.8939632640001
4000 1772 7981 1389.4632407040003
4000 1774 8074 1405.654204416
4000 1842 8111 1412.0957706240001
4000 1704 7963 1386.329505792
4000 1728 7985 1390.1596262400003
4000 1727 7939 1382.1511925760003
4000 1817 8171 1422.5415536640003
4000 1736 7974 1388.2445660160004
4000 1799 8107 1411.3993850880001
4000 1827 8267 1439.254806528
4000 1725 8009 1394.3379394560002
4000 1798 8071 1405.131915264
4000 1580 7894 1374.3168552960003
4000 1703 8072 1405.3060116480003
4000 1778 7970 1387.5481804800002
4000 1704 7984 1389.985529856
4000 1813 8213 1429.853601792
4000 1806 8079 1406.5246863360003
4000 1741 7953 1384.5885419520002
4000 1700 8097 1409.6584212480002
4000 1922 8111 1412.0957706240001
4000 1693 7972 1387.8963732480001
4000 1693 8020 1396.2529996800001
4000 1824 8060 1403.2168550400002
4000 1791 8138 1416.7963729920002
4000 1740 7978 1388.9409515520003
4000 1784 8002 1393.1192647680002
4000 1737 7979 1389.115047936
4000 1656 7921 1379.0174576640002
4000 1817 8122 1414.0108308480003
4000 1709 7931 1380.7584215040001
5000 2690 10042 1748.2758881280004
5000 2783 10072 1753.4987796480002
5000 2655 10141 1765.5114301440003
5000 2745 10062 1751.7578158080003
5000 2689 10012 1743.0529966080003
5000 2734 9969 1735.5668520960003
5000 2721 10116 1761.1590205440002
5000 2675 9980 1737.4819123200002
5000 2762 10155 1767.9487795200002
5000 2599 9980 1737.4819123200002
5000 2595 10042 1748.2758881280004
5000 2599 9942 1730.8662497280002
5000 2576 9993 1739.7451653120004
5000 2582 9977 1736.9596231680002
5000 2811 10158 1768.4710686720002
5000 2745 10104 1759.069863936
5000 2677 10000 1740.9638400000003
5000 2718 10077 1754.3692615680004
5000 2599 9933 1729.2993822720002
5000 2602 10082 1755.2397434880002
5000 2738 9936 1729.8216714240002
5000 2584 10037 1747.4054062080002
5000 2623 9940 1730.5180569600002
5000 2666 10134 1764.2927554560004
5000 2699 10026 1745.4903459840002
5000 2552 10003 1741.486129152
5000 2553 9964 1734.696370176
5000 2717 10178 1771.9529963520001
5000 2534 9973 1736.2632376320003
5000 2524 9907 1724.7728762880001
5000 2453 9798 1705.7963704320002
5000 2669 10016 1743.7493821440003
5000 2618 9951 1732.4331171840004
5000 2668 10104 1759.069863936
5000 2647 10021 1744.6198640640002
5000 2622 10138 1764.989140992
5000 2542 9979 1737.307815936
5000 2559 9928 1728.4289003520003
5000 2663 9937 1729.9957678080004
5000 2612 10031 1746.3608279040002
5000 2634 10076 1754.1951651840002
5000 2619 9962 1734.3481774080003
5000 2671 9999 1740.7897436160001
5000 2698 10097 1757.851189248
5000 2632 9941 1730.6921533440002
5000 2713 10095 1757.5029964800003
5000 2854 10137 1764.8150446080003
5000 2557 9961 1734.174081024
5000 2592 10013 1743.227092992
5000 2533 9901 1723.7282979840002
5000 2792 10232 1781.3542010880003
5000 2702 9990 1739.2228761600004
5000 2558 10196 1775.0867312640003
5000 2602 10017 1743.923478528
5000 2671 10117 1761.3331169280002
5000 2787 10122 1762.2035988480002
5000 2638 10168 1770.2120325120004
5000 2638 10063 1751.9319121920003
5000 2742 10054 1750.3650447360003
5000 2586 10009 1742.5307074560003
5000 2689 10179 1772.1270927360003
5000 2580 9926 1728.080707584
5000 2654 9979 1737.307815936
5000 2738 10139 1765.163237376
5000 2731 10053 1750.1909483520003
5000 2628 9994 1739.9192616960001
5000 2535 9930 1728.77709312
5000 2653 10027 1745.6644423680002
5000 2599 10104 1759.069863936
5000 2630 10011 1742.8789002240003
5000 2719 10080 1754.8915507200002
5000 2705 10013 1743.227092992
5000 2629 9970 1735.7409484800003
5000 2679 10145 1766.2078156800003
5000 2686 10218 1778.9168517120002
5000 2572 10000 1740.9638400000003
5000 2591 9916 1726.339743744
5000 2615 10025 1745.3162496000002
5000 2732 10078 1754.5433579520002
5000 2646 10069 1752.9764904960002
5000 2579 10005 1741.8343219200003
500 0 1005 174.96686592
500 0 1035 180.18975744000002
5000 2789 10235 1781.8764902400003
500 0 1008 175.48915507200002
500 0 1037 180.53795020800004
5000 2568 10009 1742.5307074560003
500 0 1012 176.185540608
500 0 1019 177.40421529600005
5000 2717 10148 1766.7301048320003
5000 2580 10047 1749.146370048
500 0 992 172.70361292800004
500 0 1010 175.83734784000004
500 0 1050 182.80120320000003
5000 2709 10104 1759.069863936
5000 2712 10089 1756.4584181760001
500 0 983 171.13674547200003
5000 2639 10086 1755.9361290240001
5000 2612 9872 1718.6795028480003
5000 2614 10104 1759.069863936
5000 2560 10073 1753.6728760320002
500 0 931 162.083733504
500 0 1059 184.36807065600001
500 0 965 168.00301056000004
500 0 1011 176.011444224
500 0 1011 176.011444224
500 0 982 170.96264908800003
500 0 1005 174.96686592
500 0 1030 179.31927552000002
500 0 977 170.092167168
500 0 981 170.78855270400004
500 0 1002 174.44457676800002
500 0 970 168.87349248
5000 2624 10026 1745.4903459840002
500 0 994 173.051805696
500 0 1021 177.752408064
500 0 967 168.351203328
500 0 1023 178.10060083200003
500 0 970 168.87349248
500 0 976 169.918070784
500 0 1011 176.011444224
500 0 1008 175.48915507200002
500 0 986 171.65903462400001
500 0 995 173.22590208000003
500 0 1023 178.10060083200003
500 0 996 173.39999846400002
500 0 1020 177.57831168
500 0 1052 183.14939596800002
500 0 1028 178.97108275200003
500 0 987 171.833131008
500 0 1014 176.53373337600001
500 0 998 173.748191232
500 0 977 170.092167168
500 0 1014 176.53373337600001
500 0 972 169.22168524800003
500 0 1025 178.44879360000002
500 0 1012 176.185540608
500 0 1003 174.618673152
500 0 978 170.26626355200003
500 0 1007 175.31505868800002
5000 2591 10118 1761.5072133120002
5000 2761 10104 1759.069863936
500 0 1002 174.44457676800002
5000 2656 10003 1741.486129152
500 0 1026 178.62288998400004
500 0 967 168.351203328
500 0 1021 177.752408064
500 0 1041 181.23433574400002
5000 2763 10068 1752.8023941120002
500 0 977 170.092167168
500 0 1002 174.44457676800002
500 0 1035 180.18975744000002
500 0 995 173.22590208000003
5000 2613 10108 1759.766249472
500 0 1040 181.06023936000003
500 0 1005 174.96686592
500 0 1020 177.57831168
500 0 969 168.69939609600002
500 0 1031 179.493371904
500 0 943 164.172890112
500 0 1020 177.57831168
500 0 1052 183.14939596800002
500 0 991 172.52951654400002
500 0 996 173.39999846400002
500 0 1046 182.10481766400002
500 0 1067 185.760841728
500 0 1016 176.88192614400003
500 0 958 166.784335872
500 0 1005 174.96686592
500 0 1006 175.14096230400003
500 0 1044 181.75662489600003
500 0 1006 175.14096230400003
5000 2654 10066 1752.454201344
500 0 1002 174.44457676800002
500 0 968 168.52529971200002
500 0 991 172.52951654400002
5000 2599 9999 1740.7897436160001
500 0 966 168.177106944
500 0 942 163.998793728
5000 2692 10054 1750.3650447360003
500 0 971 169.04758886400003
500 0 960 167.13252864
500 0 1041 181.23433574400002
500 0 980 170.61445632000002
500 0 1074 186.979516416
500 0 1006 175.14096230400003
500 0 1040 181.06023936000003
500 0 947 164.86927564800004
500 0 924 160.86505881600002
500 0 1010 175.83734784000004
500 0 1032 179.667468288
500 0 991 172.52951654400002
500 0 1056 183.845781504
500 0 1010 175.83734784000004
500 0 1006 175.14096230400003
500 0 991 172.52951654400002
500 0 1036 180.36385382400002
500 0 973 169.39578163200002
500 0 957 166.61023948800002
500 0 1051 182.97529958400003
1000 0 1954 340.184334336
1000 0 1906 331.827707904
1000 0 2036 354.46023782400005
1000 0 2030 353.41565952
1000 0 1985 345.5813222400001
1000 0 2009 349.759635456
1000 0 2027 352.89337036800003
1000 0 2075 361.2499968000001
1000 0 2020 351.67469568000007
1000 0 2015 350.80421376000004
1000 0 1935 336.87650304000005
1000 0 2037 354.63433420800004
1000 0 1966 342.27349094400006
1000 0 1950 339.4879488
1000 0 2000 348.19276800000006
1000 0 1967 342.44758732800005
1000 0 2045 356.02710528000006
1000 0 1991 346.62590054400005
1000 0 2009 349.759635456
1000 0 1999 348.01867161600006
1000 0 1971 343.14397286400003
1000 0 1954 340.184334336
1000 0 1933 336.528310272
1000 0 1970 342.96987648000004
1000 0 1988 346.103611392
1000 0 2013 350.45602099200005
1000 0 2028 353.06746675200003
1000 0 2078 361.772285952
1000 0 1945 338.61746688000005
1000 0 1987 345.929515008
1000 0 1985 345.5813222400001
1000 0 1995 347.32228608
1000 0 2063 359.160840192
1000 0 2050 356.89758720000003
1000 0 2012 350.28192460800005
1000 0 2059 358.46445465600004
1000 0 1967 342.44758732800005
1000 0 2011 350.10782822400006
1000 0 2001 348.36686438400005
1000 0 2000 348.19276800000006
1000 0 2089 363.68734617600006
1000 0 2048 356.54939443200004
1000 0 2072 360.72770764800003
1000 0 1951 339.662045184
1000 0 1996 347.496382464
1000 0 1938 337.39879219200003
1000 0 1946 338.79156326400005
1000 0 2014 350.63011737600004
1000 0 2050 356.89758720000003
1000 0 1975 343.8403584
1000 0 2023 352.196984832
1000 0 1991 346.62590054400005
1000 0 2025 352.54517760000005
1000 0 2019 351.5005992960001
1000 0 1926 335.30963558400003
1000 0 1985 345.5813222400001
1000 0 1979 344.53674393600005
1000 0 2040 355.15662336
1000 0 2003 348.71505715200004
1000 0 2011 350.10782822400006
1000 0 2028 353.06746675200003
1000 0 2047 356.37529804800005
1000 0 2014 350.63011737600004
1000 0 2027 352.89337036800003
1000 0 2009 349.759635456
1000 0 1958 340.88071987200004
1000 0 1956 340.53252710400005
1000 0 2004 348.88915353600004
1000 0 2055 357.76806912000006
1000 0 1998 347.84457523200007
1000 0 2014 350.63011737600004
1000 0 1985 345.5813222400001
1000 0 2102 365.95059916800005
1000 0 2041 355.330719744
1000 0 2002 348.54096076800005
1000 0 2016 350.97831014400003
1000 0 2023 352.196984832
1000 0 1929 335.8319247360001
1000 0 2056 357.94216550400006
1000 0 2022 352.022888448
1000 0 2073 360.9018040320001
1000 0 2075 361.2499968000001
1000 0 1956 340.53252710400005
1000 0 1946 338.79156326400005
1000 0 2028 353.06746675200003
1000 0 1940 337.74698496
1000 0 1994 347.14818969600003
1000 0 1888 328.69397299200006
1000 0 2003 348.71505715200004
1000 0 2028 353.06746675200003
1000 0 1911 332.69818982400005
1000 0 2090 363.86144256000006
1000 0 1990 346.45180416000005
1000 0 2061 358.81264742400003
1000 0 1990 346.45180416000005
1000 0 2067 359.85722572800006
1000 0 2012 350.28192460800005
1000 0 2072 360.72770764800003
1000 0 2044 355.853008896
2000 0 4001 696.5596323840001
2000 0 4072 708.9204756480001
2000 0 4101 713.9692707840001
2000 0 4068 708.2240901120001
2000 0 4047 704.5680660480001
2000 0 4082 710.661439488
2000 0 4070 708.5722828800001
2000 0 3889 677.060837376
2000 0 3979 692.7295119360001
2000 0 4080 710.31324672
2000 0 3975 692.0331264000001
2000 0 3961 689.5957770240001
2000 0 4129 718.8439695360001
2000 0 4034 702.3048130560001
2000 0 4138 720.4108369920001
2000 0 4119 717.1030056960001
2000 0 4012 698.474692608
2000 0 3942 686.2879457280001
2000 0 3999 696.211439616
2000 0 4109 715.362041856
2000 0 3971 691.336740864
2000 0 4042 703.6975841280001
2000 0 4044 704.045776896
2000 0 3963 689.9439697920001
2000 0 4043 703.8716805120001
2000 0 3970 691.1626444800002
2000 0 4091 712.2283069440001
2000 0 3929 684.024692736
2000 0 4138 720.4108369920001
2000 0 3997 695.863246848
2000 0 4016 699.171078144
2000 0 4012 698.474692608
2000 0 4040 703.3493913600001
2000 0 3992 694.992764928
2000 0 4149 722.325897216
2000 0 3948 687.332524032
2000 0 4009 697.9524034560001
2000 0 3930 684.1987891200001
2000 0 4027 701.086138368
2000 0 3996 695.6891504640001
2000 0 4017 699.3451745280001
2000 0 4090 712.0542105600001
2000 0 3931 684.3728855040001
2000 0 4097 713.2728852480002
2000 0 4109 715.362041856
2000 0 4018 699.519270912
2000 0 3971 691.336740864
2000 0 3961 689.5957770240001
2000 0 3900 678.9758976000002
2000 0 4017 699.3451745280001
2000 0 4060 706.83131904
2000 0 4015 698.9969817600002
2000 0 3965 690.2921625600001
2000 0 3987 694.1222830080002
2000 0 3988 694.2963793920001
2000 0 4075 709.4427648000001
2000 0 4005 697.2560179200001
2000 0 4081 710.487343104
2000 0 3998 696.0373432320001
2000 0 4081 710.487343104
2000 0 4013 698.648788992
2000 0 4097 713.2728852480002
2000 0 4036 702.6530058240002
2000 0 4079 710.1391503360001
2000 0 4055 705.9608371200002
2000 0 3915 681.5873433600001
2000 0 3924 683.1542108160002
2000 0 4046 704.393969664
2000 0 3952 688.0289095680001
2000 0 4052 705.4385479680001
2000 0 4096 713.0987888640001
2000 0 4086 711.357825024
2000 0 4082 710.661439488
2000 0 4067 708.049993728
2000 0 3958 689.0734878720001
2000 0 3890 677.2349337600001
2000 0 4129 718.8439695360001
2000 0 3913 681.2391505920001
2000 0 4004 697.0819215360001
2000 0 4018 699.519270912
2000 0 4003 696.9078251520001
2000 0 4093 712.5764997120001
2000 0 3934 684.8951746560001
2000 0 3950 687.6807168
2000 0 3944 686.6361384960001
2000 0 3943 686.4620421120001
2000 0 4029 701.4343311360001
2000 0 4055 705.9608371200002
2000 0 4019 699.6933672960001
2000 0 4021 700.0415600640001
2000 0 4064 707.5277045760001
2000 0 3901 679.149993984
2000 0 3879 675.3198735360002
2000 0 3902 679.324090368
2000 0 3918 682.1096325120001
2000 0 4047 704.5680660480001
2000 0 4021 700.0415600640001
2000 0 3894 677.9313192960001
2000 0 4026 700.9120419840001
2000 0 4006 697.4301143040001
3000 0 6050 1053.2831232
3000 0 6061 1055.198183424
3000 0 6122 1065.8180628480002
3000 0 6065 1055.8945689600002
3000 0 5958 1037.266255872
3000 0 6132 1067.5590266880001
3000 0 6136 1068.255412224
3000 0 6002 1044.926496768
3000 0 6090 1060.2469785600001
3000 0 5964 1038.310834176
3000 0 5927 1031.8692679680003
3000 0 5973 1039.877701632
3000 0 6048 1052.934930432
3000 0 6029 1049.6270991360002
3000 0 6074 1057.4614364160002
3000 0 5941 1034.3066173440002
3000 0 6075 1057.6355328
3000 0 6043 1052.0644485120001
3000 0 6002 1044.926496768
3000 0 6016 1047.3638461440003
3000 0 6046 1052.586737664
3000 0 6044 1052.2385448960001
3000 0 6070 1056.7650508800002
3000 0 6049 1053.109026816
3000 0 5986 1042.140954624
3000 0 6098 1061.639749632
3000 0 5971 1039.529508864
3000 0 5969 1039.181316096
3000 0 5980 1041.0963763200002
3000 0 6044 1052.2385448960001
3000 0 6038 1051.1939665920002
3000 0 6018 1047.7120389120003
3000 0 6022 1048.408424448
3000 0 6065 1055.8945689600002
3000 0 6038 1051.1939665920002
3000 0 6039 1051.3680629760001
3000 0 6016 1047.3638461440003
3000 0 6077 1057.9837255680002
3000 0 5964 1038.310834176
3000 0 6058 1054.675894272
3000 0 6060 1055.02408704
3000 0 5983 1041.6186654720002
3000 0 6066 1056.068665344
3000 0 6060 1055.02408704
3000 0 6032 1050.1493882880002
3000 0 6146 1069.996376064
3000 0 5964 1038.310834176
3000 0 6094 1060.943364096
3000 0 5932 1032.7397498880002
3000 0 6071 1056.9391472640002
3000 0 5940 1034.1325209600002
3000 0 6086 1059.5505930240001
3000 0 6032 1050.1493882880002
3000 0 6100 1061.9879424
3000 0 6091 1060.421074944
3000 0 5993 1043.3596293120002
3000 0 6153 1071.215050752
3000 0 6041 1051.7162557440001
3000 0 6079 1058.3319183360002
3000 0 6069 1056.5909544960002
3000 0 6002 1044.926496768
3000 0 6016 1047.3638461440003
3000 0 5973 1039.877701632
3000 0 6056 1054.3277015040003
3000 0 5978 1040.7481835520002
3000 0 5961 1037.788545024
3000 0 5903 1027.6909547520002
3000 0 5981 1041.2704727040002
3000 0 6105 1062.8584243200003
3000 0 5893 1025.9499909120002
3000 0 5931 1032.565653504
3000 0 6078 1058.1578219520002
3000 0 6041 1051.7162557440001
3000 0 5936 1033.4361354240002
3000 0 5930 1032.39155712
3000 0 6095 1061.11746048
3000 0 6116 1064.7734845440002
3000 0 6083 1059.0283038720002
3000 0 5936 1033.4361354240002
3000 0 6000 1044.5783040000001
3000 0 5954 1036.5698703360001
3000 0 5873 1022.4680632320001
3000 0 5966 1038.659026944
3000 0 6113 1064.251195392
3000 0 6065 1055.8945689600002
3000 0 5934 1033.0879426560002
3000 0 6068 1056.416858112
3000 0 6030 1049.8011955200002
3000 0 6015 1047.18974976
3000 0 6189 1077.4825205760003
3000 0 5840 1016.7228825600001
3000 0 6164 1073.130110976
3000 0 5948 1035.5252920320002
3000 0 5876 1022.9903523840002
3000 0 5934 1033.0879426560002
3000 0 5944 1034.8289064960002
3000 0 6069 1056.5909544960002
3000 0 5980 1041.0963763200002
3000 0 5949 1035.6993884160001
3000 0 6052 1053.631315968
4000 0 8031 1398.1680599040003
4000 0 8016 1395.5566141440002
4000 0 7884 1372.5758914560001
4000 0 8073 1405.480108032
4000 0 8085 1407.56926464
4000 0 7952 1384.414445568
4000 0 7976 1388.5927587840001
4000 0 8060 1403.2168550400002
4000 0 8138 1416.7963729920002
4000 0 7956 1385.110831104
4000 0 8114 1412.6180597760003
4000 0 8130 1415.40360192
4000 0 7897 1374.8391444480003
4000 0 7922 1379.1915540480002
4000 0 8090 1408.4397465600002
4000 0 7982 1389.637337088
4000 0 8017 1395.7307105280001
4000 0 8070 1404.95781888
4000 0 8057 1402.6945658880002
4000 0 8015 1395.3825177600002
4000 0 8071 1405.131915264
4000 0 8228 1432.4650475520002
4000 0 8140 1417.1445657600002
